fr_1875	1
fr_1876	1
fr_1877	0
fr_1878	1
fr_1879	0
fr_1880	1
fr_1881	1
fr_1882	1
fr_1883	0
fr_1884	1
fr_1885	0
fr_1886	0
fr_1887	1
fr_1888	1
fr_1889	1
fr_1890	1
fr_1891	0
fr_1892	1
fr_1893	1
fr_1894	1
fr_1895	1
fr_1896	1
fr_1897	1
fr_1898	1
fr_1899	0
fr_1900	1
fr_1901	1
fr_1902	0
fr_1903	1
fr_1904	1
fr_1905	0
fr_1906	1
fr_1907	1
fr_1908	0
fr_1909	1
fr_1910	0
fr_1911	0
fr_1912	0
fr_1913	0
fr_1914	0
fr_1915	0
fr_1916	1
fr_1917	1
fr_1918	1
fr_1919	0
fr_1920	0
fr_1921	1
fr_1922	1
fr_1923	0
fr_1924	1
fr_1925	0
fr_1926	1
fr_1927	1
fr_1928	0
fr_1929	1
fr_1930	0
fr_1931	1
fr_1932	1
fr_1933	0
fr_1934	0
fr_1935	0
fr_1936	1
fr_1937	0
fr_1938	1
fr_1939	1
fr_1940	0
fr_1941	0
fr_1942	0
fr_1943	1
fr_1944	1
fr_1945	1
fr_1946	0
fr_1947	1
fr_1948	1
fr_1949	1
fr_1950	1
fr_1951	1
fr_1952	1
fr_1953	1
fr_1954	1
fr_1955	0
fr_1956	0
fr_1957	1
fr_1958	1
fr_1959	1
fr_1960	1
fr_1961	0
fr_1962	1
fr_1963	1
fr_1964	1
fr_1965	1
fr_1966	1
fr_1967	0
fr_1968	1
fr_1969	0
fr_1970	0
fr_1971	1
fr_1972	1
fr_1973	0
fr_1974	1
fr_1975	1
fr_1976	0
fr_1977	1
fr_1978	0
fr_1979	1
fr_1980	0
fr_1981	1
fr_1982	1
fr_1983	1
fr_1984	0
fr_1985	0
fr_1986	0
fr_1987	0
fr_1988	0
fr_1989	1
fr_1990	0
fr_1991	1
fr_1992	1
fr_1993	0
fr_1994	1
fr_1995	0
fr_1996	0
fr_1997	0
fr_1998	0
fr_1999	1
fr_2000	0
fr_2001	0
fr_2002	0
fr_2003	1
fr_2004	1
fr_2005	0
fr_2006	0
fr_2007	1
fr_2008	1
fr_2009	1
fr_2010	1
fr_2011	1
fr_2012	1
fr_2013	1
fr_2014	1
fr_2015	0
fr_2016	0
fr_2017	0
fr_2018	0
fr_2019	1
fr_2020	0
fr_2021	1
fr_2022	0
fr_2023	0
fr_2024	1
fr_2025	0
fr_2026	1
fr_2027	0
fr_2028	1
fr_2029	0
fr_2030	1
fr_2031	0
fr_2032	1
fr_2033	1
fr_2034	1
fr_2035	0
fr_2036	0
fr_2037	0
fr_2038	1
fr_2039	0
fr_2040	0
fr_2041	1
fr_2042	0
fr_2043	1
fr_2044	1
fr_2045	1
fr_2046	0
fr_2047	0
fr_2048	0
fr_2049	1
fr_2050	0
fr_2051	1
fr_2052	1
fr_2053	0
fr_2054	0
fr_2055	1
fr_2056	1
fr_2057	1
fr_2058	0
fr_2059	0
fr_2060	0
fr_2061	1
fr_2062	1
fr_2063	1
fr_2064	1
fr_2065	0
fr_2066	1
fr_2067	1
fr_2068	0
fr_2069	1
fr_2070	1
fr_2071	1
fr_2072	0
fr_2073	1
fr_2074	0
fr_2075	1
fr_2076	1
fr_2077	0
fr_2078	1
fr_2079	1
fr_2080	1
fr_2081	0
fr_2082	1
fr_2083	0
fr_2084	1
fr_2085	0
fr_2086	0
fr_2087	0
fr_2088	1
fr_2089	1
fr_2090	1
fr_2091	0
fr_2092	0
fr_2093	1
fr_2094	1
fr_2095	0
fr_2096	1
fr_2097	0
fr_2098	1
fr_2099	0
fr_2100	0
fr_2101	1
fr_2102	0
fr_2103	0
fr_2104	1
fr_2105	1
fr_2106	0
fr_2107	0
fr_2108	1
fr_2109	0
fr_2110	0
fr_2111	1
fr_2112	1
fr_2113	1
fr_2114	0
fr_2115	0
fr_2116	1
fr_2117	1
fr_2118	0
fr_2119	0
fr_2120	1
fr_2121	1
fr_2122	1
fr_2123	1
fr_2124	0
fr_2125	1
fr_2126	1
fr_2127	0
fr_2128	0
fr_2129	0
fr_2130	1
fr_2131	0
fr_2132	1
fr_2133	1
fr_2134	0
fr_2135	1
fr_2136	1
fr_2137	0
fr_2138	1
fr_2139	1
fr_2140	1
fr_2141	1
fr_2142	0
fr_2143	0
fr_2144	1
fr_2145	1
fr_2146	0
fr_2147	1
fr_2148	0
fr_2149	1
fr_2150	1
fr_2151	0
fr_2152	1
fr_2153	1
fr_2154	1
fr_2155	1
fr_2156	0
fr_2157	0
fr_2158	1
fr_2159	0
fr_2160	0
fr_2161	1
fr_2162	0
fr_2163	1
fr_2164	1
fr_2165	1
fr_2166	1
fr_2167	0
fr_2168	1
fr_2169	0
fr_2170	1
fr_2171	1
fr_2172	1
fr_2173	0
fr_2174	0
fr_2175	1
fr_2176	0
fr_2177	0
fr_2178	0
fr_2179	1
fr_2180	1
fr_2181	1
fr_2182	1
fr_2183	1
fr_2184	1
fr_2185	0
fr_2186	0
fr_2187	1
fr_2188	1
fr_2189	1
fr_2190	0
fr_2191	1
fr_2192	1
fr_2193	1
fr_2194	0
fr_2195	1
fr_2196	0
fr_2197	1
fr_2198	1
fr_2199	1
fr_2200	1
fr_2201	1
fr_2202	1
fr_2203	1
fr_2204	0
fr_2205	0
fr_2206	1
fr_2207	0
fr_2208	1
fr_2209	1
fr_2210	0
fr_2211	1
fr_2212	1
fr_2213	1
fr_2214	0
fr_2215	1
fr_2216	1
fr_2217	0
fr_2218	1
fr_2219	1
fr_2220	1
fr_2221	1
fr_2222	1
fr_2223	1
fr_2224	0
fr_2225	1
fr_2226	0
fr_2227	0
fr_2228	0
fr_2229	0
fr_2230	0
fr_2231	1
fr_2232	1
fr_2233	0
fr_2234	1
fr_2235	1
fr_2236	1
fr_2237	1
fr_2238	1
fr_2239	1
fr_2240	1
fr_2241	1
fr_2242	0
fr_2243	1
fr_2244	1
fr_2245	1
fr_2246	1
fr_2247	0
fr_2248	1
fr_2249	1
fr_2250	1
fr_2251	1
fr_2252	0
fr_2253	1
fr_2254	1
fr_2255	1
fr_2256	1
fr_2257	0
fr_2258	0
fr_2259	1
fr_2260	0
fr_2261	0
fr_2262	0
fr_2263	1
fr_2264	0
fr_2265	1
fr_2266	0
fr_2267	1
fr_2268	1
fr_2269	0
fr_2270	1
fr_2271	1
fr_2272	1
fr_2273	1
fr_2274	0
fr_2275	1
fr_2276	1
fr_2277	1
fr_2278	1
fr_2279	0
fr_2280	1
fr_2281	0
fr_2282	1
fr_2283	1
fr_2284	0
fr_2285	1
fr_2286	1
fr_2287	0
fr_2288	0
fr_2289	0
fr_2290	1
fr_2291	0
fr_2292	1
fr_2293	1
fr_2294	1
fr_2295	1
fr_2296	1
fr_2297	1
fr_2298	1
fr_2299	1
fr_2300	1
fr_2301	1
fr_2302	0
fr_2303	1
fr_2304	0
fr_2305	1
fr_2306	0
fr_2307	0
fr_2308	0
fr_2309	1
fr_2310	0
fr_2311	1
fr_2312	0
fr_2313	0
fr_2314	0
fr_2315	1
fr_2316	0
fr_2317	0
fr_2318	1
fr_2319	1
fr_2320	1
fr_2321	0
fr_2322	1
fr_2323	1
fr_2324	1
fr_2325	0
fr_2326	1
fr_2327	1
fr_2328	1
fr_2329	0
fr_2330	0
fr_2331	1
fr_2332	0
fr_2333	1
fr_2334	1
fr_2335	1
fr_2336	0
fr_2337	1
fr_2338	1
fr_2339	1
fr_2340	1
fr_2341	1
fr_2342	1
fr_2343	0
fr_2344	0
fr_2345	1
fr_2346	1
fr_2347	1
fr_2348	1
fr_2349	1
fr_2350	0
fr_2351	0
fr_2352	1
fr_2353	1
fr_2354	0
fr_2355	1
fr_2356	1
fr_2357	1
fr_2358	0
fr_2359	1
fr_2360	1
fr_2361	0
fr_2362	0
fr_2363	1
fr_2364	0
fr_2365	1
fr_2366	1
fr_2367	1
fr_2368	0
fr_2369	1
fr_2370	1
fr_2371	1
fr_2372	1
fr_2373	0
fr_2374	0
fr_2375	0
fr_2376	1
fr_2377	0
fr_2378	0
fr_2379	1
fr_2380	1
fr_2381	1
fr_2382	1
fr_2383	0
fr_2384	1
fr_2385	1
fr_2386	0
fr_2387	1
fr_2388	1
fr_2389	1
fr_2390	1
fr_2391	0
fr_2392	1
fr_2393	1
fr_2394	0
fr_2395	1
fr_2396	0
fr_2397	1
fr_2398	1
fr_2399	1
fr_2400	1
fr_2401	0
fr_2402	0
fr_2403	1
fr_2404	1
fr_2405	1
fr_2406	0
fr_2407	1
fr_2408	1
fr_2409	0
fr_2410	1
fr_2411	1
fr_2412	1
fr_2413	1
fr_2414	1
fr_2415	0
fr_2416	0
fr_2417	0
fr_2418	1
fr_2419	0
fr_2420	1
fr_2421	0
fr_2422	1
fr_2423	1
fr_2424	1
fr_2425	1
fr_2426	1
fr_2427	0
fr_2428	1
fr_2429	0
fr_2430	1
fr_2431	0
fr_2432	0
fr_2433	0
fr_2434	1
fr_2435	0
fr_2436	1
fr_2437	1
fr_2438	0
fr_2439	1
fr_2440	0
fr_2441	1
fr_2442	0
fr_2443	1
fr_2444	0
fr_2445	0
fr_2446	1
fr_2447	1
fr_2448	1
fr_2449	0
fr_2450	1
fr_2451	0
fr_2452	0
fr_2453	0
fr_2454	1
fr_2455	1
fr_2456	0
fr_2457	1
fr_2458	0
fr_2459	0
fr_2460	1
fr_2461	0
fr_2462	1
fr_2463	0
fr_2464	1
fr_2465	0
fr_2466	1
fr_2467	1
fr_2468	1
fr_2469	1
fr_2470	0
fr_2471	1
fr_2472	1
fr_2473	1
fr_2474	0
fr_2475	1
fr_2476	1
fr_2477	1
fr_2478	1
fr_2479	0
fr_2480	1
fr_2481	0
fr_2482	1
fr_2483	0
fr_2484	0
fr_2485	1
fr_2486	0
fr_2487	0
fr_2488	1
fr_2489	1
fr_2490	1
fr_2491	0
fr_2492	1
fr_2493	1
fr_2494	1
fr_2495	1
fr_2496	1
fr_2497	1
fr_2498	1
fr_2499	0
fr_2500	0
fr_2501	0
fr_2502	0
fr_2503	1
fr_2504	1
fr_2505	0
fr_2506	0
fr_2507	0
fr_2508	0
fr_2509	0
fr_2510	1
fr_2511	1
fr_2512	1
fr_2513	1
fr_2514	0
fr_2515	0
fr_2516	1
fr_2517	1
fr_2518	1
fr_2519	0
fr_2520	0
fr_2521	0
fr_2522	0
fr_2523	1
fr_2524	0
fr_2525	1
fr_2526	1
fr_2527	0
fr_2528	0
fr_2529	1
fr_2530	1
fr_2531	1
fr_2532	0
fr_2533	0
fr_2534	0
fr_2535	0
fr_2536	1
fr_2537	1
fr_2538	1
fr_2539	1
fr_2540	0
fr_2541	1
fr_2542	1
fr_2543	0
fr_2544	1
fr_2545	1
fr_2546	0
fr_2547	1
fr_2548	0
fr_2549	1
fr_2550	0
fr_2551	0
fr_2552	0
fr_2553	0
fr_2554	0
fr_2555	1
fr_2556	1
fr_2557	0
fr_2558	0
fr_2559	1
fr_2560	1
fr_2561	1
fr_2562	1
fr_2563	0
fr_2564	1
fr_2565	1
fr_2566	1
fr_2567	1
fr_2568	1
fr_2569	1
fr_2570	0
fr_2571	1
fr_2572	0
fr_2573	1
fr_2574	0
fr_2575	1
fr_2576	0
fr_2577	0
fr_2578	1
fr_2579	0
fr_2580	1
fr_2581	0
fr_2582	0
fr_2583	1
fr_2584	1
fr_2585	1
fr_2586	0
fr_2587	1
fr_2588	0
fr_2589	1
fr_2590	0
fr_2591	1
fr_2592	0
fr_2593	1
fr_2594	1
fr_2595	1
fr_2596	0
fr_2597	1
fr_2598	1
fr_2599	1
fr_2600	1
fr_2601	0
fr_2602	0
fr_2603	1
fr_2604	0
fr_2605	1
fr_2606	1
fr_2607	1
fr_2608	0
fr_2609	1
fr_2610	1
fr_2611	1
fr_2612	0
fr_2613	1
fr_2614	1
fr_2615	1
fr_2616	0
fr_2617	1
fr_2618	1
fr_2619	1
fr_2620	1
fr_2621	1
fr_2622	1
fr_2623	0
fr_2624	0
fr_2625	1
fr_2626	1
fr_2627	0
fr_2628	0
fr_2629	1
fr_2630	0
fr_2631	0
fr_2632	0
fr_2633	1
fr_2634	0
fr_2635	1
fr_2636	0
fr_2637	0
fr_2638	1
fr_2639	0
fr_2640	1
fr_2641	0
fr_2642	0
fr_2643	1
fr_2644	1
fr_2645	1
fr_2646	0
fr_2647	1
fr_2648	1
fr_2649	1
fr_2650	0
fr_2651	0
fr_2652	0
fr_2653	1
fr_2654	0
fr_2655	0
fr_2656	1
fr_2657	0
fr_2658	0
fr_2659	1
fr_2660	0
fr_2661	1
fr_2662	1
fr_2663	1
fr_2664	0
fr_2665	0
fr_2666	0
fr_2667	0
fr_2668	0
fr_2669	1
fr_2670	1
fr_2671	1
fr_2672	0
fr_2673	0
fr_2674	1
fr_2675	0
fr_2676	1
fr_2677	1
fr_2678	1
fr_2679	0
fr_2680	1
fr_2681	0
fr_2682	1
fr_2683	0
fr_2684	0
fr_2685	0
fr_2686	1
fr_2687	0
fr_2688	1
fr_2689	0
fr_2690	1
fr_2691	1
fr_2692	0
fr_2693	1
fr_2694	1
fr_2695	1
fr_2696	1
fr_2697	0
fr_2698	1
fr_2699	1
fr_2700	1
fr_2701	1
fr_2702	1
fr_2703	1
fr_2704	0
fr_2705	0
fr_2706	0
fr_2707	1
fr_2708	0
fr_2709	1
fr_2710	1
fr_2711	1
fr_2712	0
fr_2713	1
fr_2714	1
fr_2715	1
fr_2716	1
fr_2717	1
fr_2718	0
fr_2719	0
fr_2720	0
fr_2721	0
fr_2722	1
fr_2723	0
fr_2724	0
fr_2725	0
fr_2726	0
fr_2727	0
fr_2728	0
fr_2729	1
fr_2730	1
fr_2731	0
fr_2732	1
fr_2733	1
fr_2734	0
fr_2735	0
fr_2736	1
fr_2737	1
fr_2738	0
fr_2739	1
fr_2740	0
fr_2741	1
fr_2742	0
fr_2743	0
fr_2744	1
fr_2745	1
fr_2746	1
fr_2747	1
fr_2748	1
fr_2749	0
fr_2750	0
fr_2751	0
fr_2752	1
fr_2753	0
fr_2754	1
fr_2755	1
fr_2756	1
fr_2757	0
fr_2758	1
fr_2759	0
fr_2760	0
fr_2761	0
fr_2762	1
fr_2763	0
fr_2764	0
fr_2765	1
fr_2766	1
fr_2767	1
fr_2768	1
fr_2769	0
fr_2770	1
fr_2771	0
fr_2772	1
fr_2773	1
fr_2774	0
fr_2775	1
fr_2776	1
fr_2777	1
fr_2778	1
fr_2779	1
fr_2780	0
fr_2781	0
fr_2782	1
fr_2783	1
fr_2784	1
fr_2785	0
fr_2786	0
fr_2787	1
fr_2788	0
fr_2789	1
fr_2790	0
fr_2791	0
fr_2792	1
fr_2793	0
fr_2794	1
fr_2795	0
fr_2796	0
fr_2797	1
fr_2798	1
fr_2799	0
fr_2800	1
fr_2801	1
fr_2802	0
fr_2803	1
fr_2804	1
fr_2805	1
fr_2806	0
fr_2807	0
fr_2808	1
fr_2809	0
fr_2810	1
fr_2811	1
fr_2812	1
fr_2813	1
fr_2814	1
fr_2815	0
fr_2816	1
fr_2817	0
fr_2818	1
fr_2819	1
fr_2820	1
fr_2821	1
fr_2822	0
fr_2823	0
fr_2824	1
fr_2825	0
fr_2826	1
fr_2827	1
fr_2828	1
fr_2829	0
fr_2830	1
fr_2831	1
fr_2832	1
fr_2833	1
fr_2834	1
fr_2835	0
fr_2836	1
fr_2837	1
fr_2838	0
fr_2839	0
fr_2840	1
fr_2841	1
fr_2842	1
fr_2843	0
fr_2844	0
fr_2845	0
fr_2846	0
fr_2847	0
fr_2848	1
fr_2849	1
fr_2850	1
fr_2851	0
fr_2852	1
fr_2853	1
fr_2854	1
fr_2855	1
fr_2856	0
fr_2857	1
fr_2858	0
fr_2859	0
fr_2860	1
fr_2861	0
fr_2862	0
fr_2863	0
fr_2864	1
fr_2865	0
fr_2866	1
fr_2867	1
fr_2868	1
fr_2869	1
fr_2870	1
fr_2871	0
fr_2872	1
fr_2873	0
fr_2874	0
fr_2875	0
fr_2876	1
fr_2877	0
fr_2878	0
fr_2879	1
fr_2880	1
fr_2881	1
fr_2882	1
fr_2883	1
fr_2884	1
fr_2885	1
fr_2886	1
fr_2887	1
fr_2888	1
fr_2889	1
fr_2890	0
fr_2891	0
fr_2892	1
fr_2893	1
fr_2894	0
fr_2895	0
fr_2896	1
fr_2897	1
fr_2898	0
fr_2899	1
fr_2900	1
fr_2901	0
fr_2902	0
fr_2903	1
fr_2904	1
fr_2905	0
fr_2906	0
fr_2907	1
fr_2908	0
fr_2909	0
fr_2910	1
fr_2911	1
fr_2912	1
fr_2913	1
fr_2914	0
fr_2915	1
fr_2916	1
fr_2917	1
fr_2918	0
fr_2919	0
fr_2920	1
fr_2921	1
fr_2922	1
fr_2923	0
fr_2924	1
fr_2925	0
fr_2926	0
fr_2927	0
fr_2928	0
fr_2929	1
fr_2930	1
fr_2931	1
fr_2932	0
fr_2933	0
fr_2934	1
fr_2935	1
fr_2936	1
fr_2937	1
fr_2938	1
fr_2939	0
fr_2940	1
fr_2941	0
fr_2942	1
fr_2943	1
fr_2944	0
fr_2945	1
fr_2946	1
fr_2947	0
fr_2948	0
fr_2949	0
fr_2950	1
fr_2951	1
fr_2952	1
fr_2953	0
fr_2954	1
fr_2955	1
fr_2956	0
fr_2957	1
fr_2958	1
fr_2959	0
fr_2960	0
fr_2961	1
fr_2962	0
fr_2963	0
fr_2964	1
fr_2965	1
fr_2966	0
fr_2967	1
fr_2968	0
fr_2969	1
fr_2970	1
fr_2971	0
fr_2972	1
fr_2973	0
fr_2974	1
fr_2975	0
fr_2976	1
fr_2977	1
fr_2978	1
fr_2979	1
fr_2980	1
fr_2981	1
fr_2982	0
fr_2983	1
fr_2984	1
fr_2985	0
fr_2986	0
fr_2987	1
fr_2988	1
fr_2989	0
fr_2990	1
fr_2991	0
fr_2992	1
fr_2993	1
fr_2994	1
fr_2995	1
fr_2996	1
fr_2997	1
fr_2998	1
fr_2999	0
fr_3000	0
fr_3001	1
fr_3002	0
fr_3003	1
fr_3004	1
fr_3005	1
fr_3006	1
fr_3007	0
fr_3008	1
fr_3009	1
fr_3010	1
fr_3011	0
fr_3012	0
fr_3013	1
fr_3014	0
fr_3015	0
fr_3016	0
fr_3017	1
fr_3018	1
fr_3019	0
fr_3020	1
fr_3021	0
fr_3022	0
fr_3023	1
fr_3024	1
fr_3025	0
fr_3026	1
fr_3027	0
fr_3028	1
fr_3029	1
fr_3030	1
fr_3031	1
fr_3032	0
fr_3033	1
fr_3034	1
fr_3035	0
fr_3036	1
fr_3037	0
fr_3038	1
fr_3039	0
fr_3040	0
fr_3041	0
fr_3042	1
fr_3043	1
fr_3044	1
fr_3045	0
fr_3046	1
fr_3047	1
fr_3048	1
fr_3049	1
fr_3050	1
fr_3051	0
fr_3052	1
fr_3053	1
fr_3054	1
fr_3055	1
fr_3056	1
fr_3057	1
fr_3058	1
fr_3059	0
fr_3060	0
fr_3061	0
fr_3062	1
fr_3063	0
fr_3064	0
fr_3065	0
fr_3066	1
fr_3067	0
fr_3068	0
fr_3069	0
fr_3070	0
fr_3071	0
fr_3072	1
fr_3073	1
fr_3074	1
fr_3075	0
fr_3076	1
fr_3077	1
fr_3078	0
fr_3079	1
fr_3080	0
fr_3081	0
fr_3082	1
fr_3083	1
fr_3084	0
fr_3085	0
fr_3086	0
fr_3087	0
fr_3088	1
fr_3089	0
fr_3090	1
fr_3091	1
fr_3092	1
fr_3093	1
fr_3094	1
fr_3095	1
fr_3096	1
fr_3097	0
fr_3098	1
fr_3099	0
fr_3100	1
fr_3101	0
fr_3102	0
fr_3103	1
fr_3104	1
fr_3105	0
fr_3106	1
fr_3107	1
fr_3108	1
fr_3109	0
fr_3110	1
fr_3111	0
fr_3112	1
fr_3113	1
fr_3114	1
fr_3115	0
fr_3116	1
fr_3117	0
fr_3118	0
fr_3119	1
fr_3120	1
fr_3121	1
fr_3122	0
fr_3123	0
fr_3124	1
fr_3125	0
fr_3126	1
fr_3127	0
fr_3128	0
fr_3129	1
fr_3130	0
fr_3131	1
fr_3132	1
fr_3133	0
fr_3134	1
fr_3135	1
fr_3136	1
fr_3137	1
fr_3138	0
fr_3139	1
fr_3140	1
fr_3141	0
fr_3142	1
fr_3143	0
fr_3144	0
fr_3145	0
fr_3146	0
fr_3147	1
fr_3148	1
fr_3149	1
fr_3150	0
fr_3151	1
fr_3152	1
fr_3153	1
fr_3154	1
fr_3155	0
fr_3156	1
fr_3157	1
fr_3158	0
fr_3159	1
fr_3160	0
fr_3161	0
fr_3162	1
fr_3163	1
fr_3164	1
fr_3165	0
fr_3166	1
fr_3167	1
fr_3168	1
fr_3169	0
fr_3170	1
fr_3171	1
fr_3172	1
fr_3173	0
fr_3174	1
fr_3175	0
fr_3176	1
fr_3177	1
fr_3178	1
fr_3179	1
fr_3180	1
fr_3181	0
fr_3182	0
fr_3183	1
fr_3184	1
fr_3185	1
fr_3186	0
fr_3187	0
fr_3188	1
fr_3189	1
fr_3190	1
fr_3191	1
fr_3192	0
fr_3193	1
fr_3194	0
fr_3195	1
fr_3196	1
fr_3197	0
fr_3198	1
fr_3199	1
fr_3200	0
fr_3201	0
fr_3202	1
fr_3203	1
fr_3204	0
fr_3205	1
fr_3206	0
fr_3207	1
fr_3208	0
fr_3209	0
fr_3210	1
fr_3211	0
fr_3212	1
fr_3213	0
fr_3214	1
fr_3215	0
fr_3216	1
fr_3217	0
fr_3218	0
fr_3219	1
fr_3220	1
fr_3221	0
fr_3222	1
fr_3223	0
fr_3224	0
fr_3225	1
fr_3226	1
fr_3227	0
fr_3228	1
fr_3229	1
fr_3230	1
fr_3231	1
fr_3232	0
fr_3233	1
fr_3234	1
fr_3235	1
fr_3236	0
fr_3237	1
fr_3238	1
fr_3239	1
fr_3240	1
fr_3241	1
fr_3242	0
fr_3243	1
fr_3244	1
fr_3245	0
fr_3246	1
fr_3247	0
fr_3248	0
fr_3249	1
fr_3250	0
fr_3251	1
fr_3252	0
fr_3253	1
fr_3254	0
fr_3255	1
fr_3256	0
fr_3257	0
fr_3258	0
fr_3259	1
fr_3260	1
fr_3261	0
fr_3262	0
fr_3263	1
fr_3264	0
fr_3265	0
fr_3266	1
fr_3267	1
fr_3268	1
fr_3269	1
fr_3270	0
fr_3271	0
fr_3272	0
fr_3273	1
fr_3274	1
fr_3275	0
fr_3276	1
fr_3277	1
fr_3278	0
fr_3279	0
fr_3280	1
fr_3281	0
fr_3282	0
fr_3283	1
fr_3284	0
fr_3285	1
fr_3286	0
fr_3287	1
fr_3288	0
fr_3289	0
fr_3290	1
fr_3291	1
fr_3292	0
fr_3293	1
fr_3294	0
fr_3295	1
fr_3296	1
fr_3297	1
fr_3298	0
fr_3299	1
fr_3300	1
fr_3301	1
fr_3302	1
fr_3303	0
fr_3304	1
fr_3305	0
fr_3306	0
fr_3307	1
fr_3308	0
fr_3309	1
fr_3310	0
fr_3311	0
fr_3312	1
fr_3313	0
fr_3314	1
fr_3315	1
fr_3316	1
fr_3317	0
fr_3318	0
fr_3319	0
fr_3320	0
fr_3321	0
fr_3322	0
fr_3323	0
fr_3324	0
fr_3325	1
fr_3326	1
fr_3327	0
fr_3328	1
fr_3329	1
fr_3330	0
fr_3331	1
fr_3332	0
fr_3333	0
fr_3334	1
fr_3335	0
fr_3336	1
fr_3337	0
fr_3338	1
fr_3339	0
fr_3340	0
fr_3341	1
fr_3342	1
fr_3343	0
fr_3344	1
fr_3345	0
fr_3346	0
fr_3347	0
fr_3348	1
fr_3349	1
fr_3350	1
fr_3351	0
fr_3352	0
fr_3353	1
fr_3354	1
fr_3355	1
fr_3356	1
fr_3357	1
fr_3358	1
fr_3359	0
fr_3360	0
fr_3361	0
fr_3362	1
fr_3363	1
fr_3364	1
fr_3365	0
fr_3366	1
fr_3367	0
fr_3368	1
fr_3369	1
fr_3370	0
fr_3371	0
fr_3372	1
fr_3373	1
fr_3374	0
fr_3375	1
fr_3376	0
fr_3377	1
fr_3378	0
fr_3379	1
fr_3380	1
fr_3381	1
fr_3382	0
fr_3383	1
fr_3384	1
fr_3385	1
fr_3386	1
fr_3387	0
fr_3388	1
fr_3389	0
fr_3390	0
fr_3391	1
fr_3392	1
fr_3393	1
fr_3394	1
fr_3395	0
fr_3396	1
fr_3397	1
fr_3398	0
fr_3399	0
fr_3400	0
fr_3401	1
fr_3402	1
fr_3403	1
fr_3404	1
fr_3405	0
fr_3406	0
fr_3407	1
fr_3408	1
fr_3409	1
fr_3410	1
fr_3411	0
fr_3412	0
fr_3413	1
fr_3414	0
fr_3415	1
fr_3416	1
fr_3417	1
fr_3418	1
fr_3419	1
fr_3420	1
fr_3421	1
fr_3422	1
fr_3423	0
fr_3424	1
fr_3425	1
fr_3426	1
fr_3427	0
fr_3428	1
fr_3429	0
fr_3430	1
fr_3431	0
fr_3432	0
fr_3433	1
fr_3434	1
fr_3435	0
fr_3436	0
fr_3437	1
fr_3438	1
fr_3439	1
fr_3440	1
fr_3441	0
fr_3442	1
fr_3443	1
fr_3444	0
fr_3445	1
fr_3446	1
fr_3447	0
fr_3448	0
fr_3449	0
fr_3450	0
fr_3451	1
fr_3452	1
fr_3453	0
fr_3454	0
fr_3455	0
fr_3456	1
fr_3457	1
fr_3458	1
fr_3459	1
fr_3460	1
fr_3461	0
fr_3462	0
fr_3463	1
fr_3464	1
fr_3465	1
fr_3466	1
fr_3467	1
fr_3468	0
fr_3469	1
fr_3470	1
fr_3471	0
fr_3472	1
fr_3473	1
fr_3474	0
fr_3475	1
fr_3476	0
fr_3477	1
fr_3478	0
fr_3479	0
fr_3480	0
fr_3481	0
fr_3482	1
fr_3483	1
fr_3484	0
fr_3485	1
fr_3486	1
fr_3487	1
fr_3488	0
fr_3489	0
fr_3490	0
fr_3491	1
fr_3492	1
fr_3493	1
fr_3494	0
fr_3495	0
fr_3496	0
fr_3497	0
fr_3498	0
fr_3499	1
fr_3500	1
fr_3501	1
fr_3502	1
fr_3503	0
fr_3504	1
fr_3505	1
fr_3506	1
fr_3507	0
fr_3508	0
fr_3509	1
fr_3510	0
fr_3511	0
fr_3512	0
fr_3513	1
fr_3514	1
fr_3515	1
fr_3516	1
fr_3517	1
fr_3518	1
fr_3519	0
fr_3520	1
fr_3521	0
fr_3522	0
fr_3523	1
fr_3524	0
fr_3525	1
fr_3526	0
fr_3527	1
fr_3528	0
fr_3529	0
fr_3530	1
fr_3531	0
fr_3532	0
fr_3533	0
fr_3534	1
fr_3535	1
fr_3536	1
fr_3537	0
fr_3538	1
fr_3539	0
fr_3540	1
fr_3541	1
fr_3542	1
fr_3543	1
fr_3544	1
fr_3545	0
fr_3546	1
fr_3547	0
fr_3548	0
fr_3549	0
fr_3550	1
fr_3551	1
fr_3552	0
fr_3553	1
fr_3554	1
fr_3555	0
fr_3556	1
fr_3557	0
fr_3558	0
fr_3559	1
fr_3560	1
fr_3561	0
fr_3562	0
fr_3563	1
fr_3564	0
fr_3565	1
fr_3566	0
fr_3567	0
fr_3568	1
fr_3569	1
fr_3570	1
fr_3571	1
fr_3572	0
fr_3573	1
fr_3574	1
fr_3575	1
fr_3576	0
fr_3577	0
fr_3578	1
fr_3579	0
fr_3580	1
fr_3581	1
fr_3582	1
fr_3583	1
fr_3584	0
fr_3585	0
fr_3586	1
fr_3587	0
fr_3588	1
fr_3589	1
fr_3590	1
fr_3591	0
fr_3592	0
fr_3593	1
fr_3594	1
fr_3595	0
fr_3596	0
fr_3597	1
fr_3598	1
fr_3599	1
fr_3600	0
fr_3601	0
fr_3602	1
fr_3603	0
fr_3604	0
fr_3605	0
fr_3606	0
fr_3607	0
fr_3608	1
fr_3609	1
fr_3610	1
fr_3611	0
fr_3612	1
fr_3613	1
fr_3614	1
fr_3615	0
fr_3616	0
fr_3617	1
fr_3618	0
fr_3619	1
fr_3620	0
fr_3621	1
fr_3622	1
fr_3623	0
fr_3624	1
